2212,Buto Pus Venenoso,9676,3482,3107,1,1122
2189,Soldado Real do Jardim Celeste,9676,3418,3104,1,1117
2519,Trivion de Selva Profunda,7174,3757,3103,1,1127
2338,Criado Agulha Venenosa,7174,3712,3097,1,1126
2462,Hames do Grito,7274,3437,3182,1,1111
2057,Gladiador do Jardim Celeste,8780,3431,3307,1,1106
2302,Flam do Choque,8369,3821,3209,1,1134
2229,Treant Ancião,32864,3571,3211,1,1128
2314,Criado Agulha de Ferro,7174,3824,3217,1,1135
2064,Gladiador do Jardim Celeste,8780,3483,3293,1,1106
2138,Guarda Real do Jardim Celeste,8780,3524,3307,1,1108
2507,Franco-Atirador do Jardim Celeste,8709,3408,3091,1,1118
2482,Guarda Real do Jardim Celeste,8780,3497,3260,1,1108
2147,Lazapa da Fúria,40642,3433,3223,1,1112
2209,Buto Pus Venenoso,9676,3482,3115,1,1122
2180,Flam da Proibição,8128,3440,3118,1,1116
2188,Soldado Real do Jardim Celeste,9676,3406,3093,1,1117
2198,Buto Gigante Ignahan,49820,3527,3095,1,1124
2253,Trivion de Selva Profunda,7174,3571,3165,1,1127
2097,Assassino do Jardim Celeste,7902,3475,3270,1,1107
2162,Jardineiro do Jardim Celeste,9676,3355,3122,1,1115
2266,Trivion de Selva Profunda,7174,3737,3304,1,1127
2120,Criado Mutante,6546,3440,3179,1,1109
2133,Guarda Real do Jardim Celeste,8780,3483,3312,1,1108
2221,Buto Pus Venenoso,9676,3518,3092,1,1122
2230,Treant Ancião,32864,3572,3234,1,1128
2410,Lazapa Tempestuosa,43135,3735,3183,1,1146
2107,Criado Mutante,6546,3527,3176,1,1109
2309,Flam do Choque,8369,3826,3135,1,1134
2203,Buto Pus Venenoso,9676,3503,3132,1,1122
2413,Lazapa Tempestuosa,43135,3763,3190,1,1146
2099,Assassino do Jardim Celeste,7902,3511,3268,1,1107
2508,Lanceiro do Jardim Celeste,9676,3407,3092,1,1119
2402,Shiraz Infernal,43135,3788,3125,1,1145
2234,Criado Agulha Venenosa,7174,3571,3217,1,1126
2310,Administrador do Jardim Celeste,10270,3824,3133,1,1136
2207,Buto Pus Venenoso,9676,3528,3130,1,1122
2067,Gladiador do Jardim Celeste,8780,3497,3259,1,1106
2481,Guarda Real do Jardim Celeste,8780,3476,3260,1,1108
2139,Guarda Real do Jardim Celeste,8780,3524,3305,1,1108
2336,Criado Agulha Venenosa,7174,3713,3098,1,1126
2417,Caçador da Escuridão,41081,3737,3127,1,1133
2143,Lazapa da Fúria,40642,3483,3177,1,1112
2217,Buto Pus Venenoso,9676,3483,3102,1,1122
2222,Buto Pus Venenoso,9676,3517,3102,1,1122
2174,Flam da Proibição,8128,3421,3137,1,1116
2291,Croshu da Escuridão,9964,3826,3295,1,1131
2512,Lanceiro do Jardim Celeste,9676,3432,3099,1,1119
2497,Flam Congelante,8128,3357,3099,1,1113
2316,Criado Agulha de Ferro,7174,3823,3185,1,1135
2342,Caçador Sangrento,41081,3605,3125,1,1139
2451,Hames da Maldição,7274,3517,3174,1,1110
2298,Caçador da Escuridão,41081,3805,3260,1,1133
2478,Assassino do Jardim Celeste,7902,3474,3277,1,1107
2300,Flam do Choque,8369,3820,3231,1,1134
2089,Assassino do Jardim Celeste,7902,3459,3304,1,1107
2074,Assassino do Jardim Celeste,7902,3396,3273,1,1107
2109,Criado Mutante,6546,3482,3174,1,1109
2323,Trivion de Selva Profunda,7174,3690,3097,1,1127
2383,Trivion de Lapiko,7394,3697,3258,1,1143
2161,Jardineiro do Jardim Celeste,9676,3348,3144,1,1115
2350,Croshu Sangrento,9964,3636,3121,1,1137
2333,Criado Agulha Venenosa,7174,3763,3100,1,1126
2499,Franco-Atirador do Jardim Celeste,8709,3378,3097,1,1118
2457,Hames da Maldição,7274,3475,3217,1,1110
2216,Buto Pus Venenoso,9676,3479,3095,1,1122
2475,Guarda Real do Jardim Celeste,8780,3506,3296,1,1108
2365,Hames da Cura,8216,3755,3234,1,1141
2196,Bubba de Força Brutal,10160,3514,3121,1,1123
2232,Criado Agulha Venenosa,7174,3553,3185,1,1126
2315,Criado Agulha de Ferro,7174,3824,3201,1,1135
2449,Criado Mutante,6546,3515,3217,1,1109
2498,Flam Congelante,8128,3358,3097,1,1113
2295,Caçador da Escuridão,41081,3823,3296,1,1133
2520,Criado Agulha Venenosa,7174,3759,3101,1,1126
2268,Titã,43135,3753,3304,1,1130
2356,Croshu Sangrento,9964,3599,3140,1,1137
2206,Buto Pus Venenoso,9676,3518,3128,1,1122
2083,Assassino do Jardim Celeste,7902,3427,3281,1,1107
2311,Administrador do Jardim Celeste,10270,3823,3131,1,1136
2215,Buto Pus Venenoso,9676,3474,3094,1,1122
2183,Capitão de Guarda-Costas Ahorn,49820,3431,3135,1,1121
2280,Criado Agulha Venenosa,7174,3704,3297,1,1126
2322,Trivion de Selva Profunda,7174,3729,3102,1,1127
2343,Caçador Sangrento,41081,3618,3114,1,1139
2082,Assassino do Jardim Celeste,7902,3427,3283,1,1107
2102,Assassino do Jardim Celeste,7902,3529,3279,1,1107
2185,Soldado Real do Jardim Celeste,9676,3387,3114,1,1117
2441,Gaff de Nemesis,42300,3664,3220,1,1151
2175,Flam da Proibição,8128,3423,3138,1,1116
2377,Hames da Hipnose,8216,3710,3258,1,1142
2168,Flam da Proibição,8128,3393,3139,1,1116
2218,Buto Pus Venenoso,9676,3482,3097,1,1122
2108,Criado Mutante,6546,3527,3180,1,1109
2165,Flam da Proibição,8128,3377,3110,1,1116
2051,Gladiador do Jardim Celeste,8780,3387,3282,1,1106
2151,Lazapa da Fúria,40642,3388,3176,1,1112
2523,Trivion de Selva Profunda,7174,3798,3094,1,1127
2304,Flam do Choque,8369,3820,3191,1,1134
2418,Caçador da Escuridão,41081,3710,3128,1,1133
2154,Lazapa da Fúria,40642,3389,3219,1,1112
2509,Lanceiro do Jardim Celeste,9676,3419,3104,1,1119
2259,Trivion de Selva Profunda,7174,3630,3312,1,1127
2103,Criado Mutante,6546,3516,3225,1,1109
2355,Croshu Sangrento,9964,3612,3144,1,1137
2348,Croshu Sangrento,9964,3631,3107,1,1137
2267,Trivion de Selva Profunda,7174,3736,3295,1,1127
2372,Hames da Hipnose,8216,3598,3251,1,1142
2261,Trivion de Selva Profunda,7174,3650,3310,1,1127
2374,Hames da Hipnose,8216,3656,3275,1,1142
2225,Treant Ancião,32864,3562,3274,1,1128
2091,Assassino do Jardim Celeste,7902,3489,3313,1,1107
2453,Hames da Maldição,7274,3475,3182,1,1110
2279,Criado Agulha Venenosa,7174,3693,3297,1,1126
2059,Gladiador do Jardim Celeste,8780,3430,3275,1,1106
2337,Criado Agulha Venenosa,7174,3713,3096,1,1126
2254,Trivion de Selva Profunda,7174,3570,3166,1,1127
2516,Criado Agulha Venenosa,7174,3674,3094,1,1126
2131,Guarda Real do Jardim Celeste,8780,3463,3312,1,1108
2366,Deusa da Floresta Lapiko,42300,3756,3235,1,1144
2050,Gladiador do Jardim Celeste,8780,3381,3290,1,1106
2166,Flam da Proibição,8128,3380,3103,1,1116
2063,Gladiador do Jardim Celeste,8780,3507,3294,1,1106
2237,Criado Agulha Venenosa,7174,3569,3249,1,1126
2278,Criado Agulha Venenosa,7174,3695,3310,1,1126
2382,Trivion de Lapiko,7394,3688,3266,1,1143
2312,Administrador do Jardim Celeste,10270,3821,3117,1,1136
2493,Criado de Espinhos,6967,3356,3143,1,1114
2186,Soldado Real do Jardim Celeste,9676,3378,3126,1,1117
2213,Buto Pus Venenoso,9676,3469,3104,1,1122
2326,Trivion de Selva Profunda,7174,3656,3091,1,1127
2341,Gaff da Destruição,39856,3604,3151,1,1138
2290,Croshu da Escuridão,9964,3820,3295,1,1131
2353,Croshu Sangrento,9964,3595,3125,1,1137
2445,Shiraz Infernal,43135,3684,3203,1,1150
2149,Lazapa da Fúria,40642,3435,3221,1,1112
2269,Titã,43135,3681,3305,1,1130
2250,Trivion de Selva Profunda,7174,3567,3148,1,1127
2398,Shiraz Infernal,43135,3790,3190,1,1145
2264,Trivion de Selva Profunda,7174,3716,3295,1,1127
2416,Sahrar Ungor,52875,3749,3186,1,1147
2344,Caçador Sangrento,41081,3631,3125,1,1139
2510,Franco-Atirador do Jardim Celeste,8709,3420,3105,1,1118
2199,Buto Pus Venenoso,9676,3476,3142,1,1122
2303,Flam do Choque,8369,3827,3203,1,1134
2347,Croshu Sangrento,9964,3628,3104,1,1137
2128,Guarda Real do Jardim Celeste,8780,3460,3266,1,1108
2426,Vesper Asas Infernais,10270,3659,3252,1,1149
2132,Guarda Real do Jardim Celeste,8780,3464,3310,1,1108
2184,Soldado Real do Jardim Celeste,9676,3377,3098,1,1117
2513,Hames da Hipnose,8216,3638,3267,1,1142
2256,Trivion de Selva Profunda,7174,3568,3175,1,1127
2191,Bubba de Força Brutal,10160,3474,3137,1,1123
2518,Criado Agulha Venenosa,7174,3710,3086,1,1126
2334,Criado Agulha Venenosa,7174,3746,3104,1,1126
2090,Assassino do Jardim Celeste,7902,3471,3308,1,1107
2349,Croshu Sangrento,9964,3637,3118,1,1137
2494,Criado de Espinhos,6967,3347,3122,1,1114
2464,Criado Mutante,6546,3393,3172,1,1109
2521,Criado Agulha Venenosa,7174,3780,3103,1,1126
2465,Hames do Grito,7274,3385,3173,1,1111
2401,Shiraz Infernal,43135,3792,3158,1,1145
2438,Gaff de Nemesis,42300,3639,3221,1,1151
2156,Jardineiro do Jardim Celeste,9676,3347,3231,1,1115
2406,Shiraz Infernal,43135,3747,3178,1,1145
2075,Assassino do Jardim Celeste,7902,3400,3290,1,1107
2068,Gladiador do Jardim Celeste,8780,3497,3279,1,1106
2292,Croshu da Escuridão,9964,3820,3274,1,1131
2469,Hames do Grito,7274,3392,3222,1,1111
2181,Flam da Proibição,8128,3442,3119,1,1116
2454,Hames da Maldição,7274,3482,3183,1,1110
2088,Assassino do Jardim Celeste,7902,3459,3298,1,1107
2522,Trivion de Selva Profunda,7174,3778,3101,1,1127
2130,Guarda Real do Jardim Celeste,8780,3461,3304,1,1108
2078,Assassino do Jardim Celeste,7902,3414,3295,1,1107
2137,Guarda Real do Jardim Celeste,8780,3524,3309,1,1108
2136,Guarda Real do Jardim Celeste,8780,3505,3311,1,1108
2071,Gladiador do Jardim Celeste,8780,3504,3272,1,1106
2448,Hames da Maldição,7274,3526,3214,1,1110
2141,Lazapa da Fúria,40642,3523,3220,1,1112
2223,Buto Pus Venenoso,9676,3517,3108,1,1122
2124,Criado Mutante,6546,3384,3180,1,1109
2468,Criado Mutante,6546,3392,3226,1,1109
2179,Flam da Proibição,8128,3421,3117,1,1116
2463,Hames do Grito,7274,3428,3174,1,1111
2412,Lazapa Tempestuosa,43135,3762,3183,1,1146
2123,Criado Mutante,6546,3394,3221,1,1109
2379,Trivion de Lapiko,7394,3608,3275,1,1143
2129,Guarda Real do Jardim Celeste,8780,3457,3304,1,1108
2160,Jardineiro do Jardim Celeste,9676,3354,3163,1,1115
2077,Assassino do Jardim Celeste,7902,3403,3293,1,1107
2296,Gaff da Destruição,39856,3806,3283,1,1132
2286,Croshu da Escuridão,9964,3793,3307,1,1131
2305,Flam do Choque,8369,3824,3179,1,1134
2119,Criado Mutante,6546,3426,3221,1,1109
2458,Hames do Grito,7274,3440,3225,1,1111
2443,Shiraz Infernal,43135,3636,3207,1,1150
2459,Hames do Grito,7274,3439,3219,1,1111
2331,Criado Agulha Venenosa,7174,3775,3092,1,1126
2476,Guarda Real do Jardim Celeste,8780,3481,3294,1,1108
2500,Lanceiro do Jardim Celeste,9676,3379,3098,1,1119
2226,Treant Ancião,32864,3564,3274,1,1128
2352,Croshu Sangrento,9964,3601,3112,1,1137
2503,Franco-Atirador do Jardim Celeste,8709,3377,3128,1,1118
2202,Buto Pus Venenoso,9676,3499,3143,1,1122
2420,Caçador da Escuridão,41081,3675,3129,1,1133
2421,Caçador da Escuridão,41081,3675,3142,1,1133
2318,Trivion de Selva Profunda,7174,3788,3087,1,1127
2172,Flam da Proibição,8128,3405,3099,1,1116
2324,Trivion de Selva Profunda,7174,3691,3095,1,1127
2367,Hames da Hipnose,8216,3595,3200,1,1142
2369,Hames da Hipnose,8216,3593,3227,1,1142
2455,Hames da Maldição,7274,3484,3182,1,1110
2422,Caçador Sangrento,41081,3717,3128,1,1139
2293,Croshu da Escuridão,9964,3811,3268,1,1131
2265,Trivion de Selva Profunda,7174,3743,3309,1,1127
2150,Lazapa da Fúria,40642,3433,3177,1,1112
2224,Buto Pus Venenoso,9676,3528,3101,1,1122
2307,Flam do Choque,8369,3826,3159,1,1134
2251,Trivion de Selva Profunda,7174,3568,3147,1,1127
2056,Gladiador do Jardim Celeste,8780,3430,3308,1,1106
2284,Croshu da Escuridão,9964,3781,3306,1,1131
2362,Hames da Cura,8216,3594,3228,1,1141
2501,Lanceiro do Jardim Celeste,9676,3386,3116,1,1119
2495,Criado de Espinhos,6967,3346,3125,1,1114
2200,Buto Pus Venenoso,9676,3478,3140,1,1122
2308,Flam do Choque,8369,3821,3150,1,1134
2270,Titã,43135,3626,3304,1,1130
2485,Flam Congelante,8128,3351,3218,1,1113
2205,Buto Pus Venenoso,9676,3518,3131,1,1122
2049,Gladiador do Jardim Celeste,8780,3380,3290,1,1106
2414,Lazapa Tempestuosa,43135,3721,3194,1,1146
2092,Assassino do Jardim Celeste,7902,3513,3307,1,1107
