2216,Lanceiro Esqueleto,255,3740,3621,1,293
2210,Expedição do Clã Dread,330,3783,3647,1,232
2208,Soldado de Assalto Esqueleto,1136,3785,3645,1,294
7151,Explorador do Clã Dread,1572,3513,3519,1,289
2055,Cavaleiro da Morte Mensageiro,1194,3774,3579,1,296
2054,Soldado de Assalto Esqueleto,1136,3767,3583,1,294
2196,Soldado de Assalto Esqueleto,1136,3743,3633,1,294
2197,Soldado de Assalto Esqueleto,1136,3746,3634,1,294
2114,Lanceiro Esqueleto,255,3748,3507,1,293
2232,Maliciosidade de Marquis,908,3794,3464,1,400
2104,Soldado de Assalto Esqueleto,1136,3819,3477,1,294
2178,Lanceiro Esqueleto,255,3753,3469,1,293
2100,Lanceiro Esqueleto,255,3814,3499,1,293
2177,Lanceiro Esqueleto,255,3749,3440,1,293
2060,Soldado de Assalto Esqueleto,1136,3782,3554,1,294
2105,Mago Combatente Esqueleto,1057,3817,3477,1,298
2083,Lanceiro Esqueleto,255,3799,3553,1,293
2062,Lanceiro Esqueleto,255,3753,3581,1,293
2144,Arqueiro Esqueleto,1022,3763,3422,1,295
2215,Soldado de Assalto Esqueleto,1136,3740,3623,1,294
2183,Lanceiro Esqueleto,255,3757,3453,1,293
2082,Lanceiro Esqueleto,255,3797,3552,1,293
2106,Soldado de Assalto Esqueleto,1136,3804,3484,1,294
2070,Lanceiro Esqueleto,255,3734,3557,1,293
2192,Soldado de Assalto Esqueleto,1136,3744,3650,1,294
2185,Soldado de Assalto Esqueleto,1136,3772,3525,1,294
2072,Lanceiro Esqueleto,255,3734,3547,1,293
2102,Lanceiro Esqueleto,255,3799,3507,1,293
2173,Lanceiro Esqueleto,255,3734,3445,1,293
2175,Lanceiro Esqueleto,255,3753,3440,1,293
2168,Patrulheiro Esqueleto,312,3765,3420,1,317
2111,Lanceiro Esqueleto,255,3794,3490,1,293
2218,Lanceiro Esqueleto,255,3775,3618,1,293
2171,Lanceiro Esqueleto,255,3742,3433,1,293
2108,Lanceiro Esqueleto,255,3796,3475,1,293
2165,Patrulheiro Esqueleto,312,3784,3420,1,317
2051,Lanceiro Esqueleto,255,3783,3582,1,293
2127,Lanceiro Esqueleto,255,3756,3492,1,293
2151,Lanceiro Esqueleto,255,3798,3440,1,293
2152,Lanceiro Esqueleto,255,3800,3440,1,293
2052,Lanceiro Esqueleto,255,3781,3582,1,293
2053,Soldado de Assalto Esqueleto,1136,3782,3583,1,294
2154,Cavaleiro da Morte Mensageiro,1194,3819,3468,1,296
2135,Cavaleiro da Morte Mensageiro,1194,3750,3397,1,296
2153,Cavaleiro da Morte Mensageiro,1194,3817,3468,1,296
2076,Lanceiro Esqueleto,255,3751,3553,1,293
2145,Lanceiro Esqueleto,255,3815,3434,1,293
2085,Lanceiro Esqueleto,255,3813,3547,1,293
2093,Lanceiro Esqueleto,255,3794,3567,1,293
2094,Lanceiro Esqueleto,255,3795,3564,1,293
2163,Cavaleiro da Morte Lutador,1252,3774,3386,1,297
2225,Lanceiro Esqueleto,255,3777,3598,1,293
2091,Lanceiro Esqueleto,255,3803,3581,1,293
7155,Saqueador do Clã Dread,1415,3535,3534,1,290
2059,Lanceiro Esqueleto,255,3783,3553,1,293
2201,Soldado de Assalto Esqueleto,1136,3768,3644,1,294
2126,Lanceiro Esqueleto,255,3756,3490,1,293
2131,Mago Combatente Esqueleto,1057,3771,3472,1,298
2050,Lanceiro Esqueleto,255,3766,3582,1,293
2166,Patrulheiro Esqueleto,312,3789,3422,1,317
2063,Lanceiro Esqueleto,255,3748,3581,1,293
2080,Cavaleiro da Morte Mensageiro,1194,3812,3526,1,296
2084,Lanceiro Esqueleto,255,3816,3547,1,293
2186,Arqueiro Esqueleto,1022,3779,3362,1,295
2065,Lanceiro Esqueleto,255,3755,3565,1,293
2149,Lanceiro Esqueleto,255,3814,3445,1,293
2118,Lanceiro Esqueleto,255,3734,3499,1,293
2194,Expedição do Clã Dread,330,3743,3645,1,232
2220,Lanceiro Esqueleto,255,3799,3609,1,293
2199,Expedição do Clã Dread,330,3770,3642,1,232
2128,Mago Combatente Esqueleto,1057,3780,3493,1,298
2069,Lanceiro Esqueleto,255,3732,3557,1,293
2132,Mago Combatente Esqueleto,1057,3781,3444,1,298
2184,Soldado de Assalto Esqueleto,1136,3778,3525,1,294
2058,Lanceiro Esqueleto,255,3781,3553,1,293
2191,Soldado de Assalto Esqueleto,1136,3742,3648,1,294
2157,Lanceiro Esqueleto,255,3795,3464,1,293
2193,Expedição do Clã Dread,330,3745,3647,1,232
2090,Cavaleiro da Morte Mensageiro,1194,3817,3580,1,296
2110,Lanceiro Esqueleto,255,3794,3492,1,293
7152,Guarda-Costas do Clã Dread,1655,3513,3513,1,291
2125,Soldado de Assalto Esqueleto,1136,3744,3480,1,294
2148,Lanceiro Esqueleto,255,3816,3445,1,293
2073,Lanceiro Esqueleto,255,3737,3547,1,293
2115,Lanceiro Esqueleto,255,3734,3510,1,293
2156,Lanceiro Esqueleto,255,3797,3469,1,293
2075,Lanceiro Esqueleto,255,3753,3552,1,293
2155,Cavaleiro da Morte Mensageiro,1194,3818,3463,1,296
2228,Maliciosidade de Marquis,908,3794,3576,1,396
2068,Cavaleiro da Morte Mensageiro,1194,3732,3580,1,296
2181,Soldado de Assalto Esqueleto,1136,3746,3460,1,294
2088,Lanceiro Esqueleto,255,3818,3557,1,293
7157,Guarda-Costas do Clã Dread,1655,3528,3530,1,291
2130,Mago Combatente Esqueleto,1057,3780,3472,1,298
2078,Cavaleiro da Morte Mensageiro,1194,3738,3526,1,296
2137,Cavaleiro da Morte Mensageiro,1194,3799,3397,1,296
2066,Lanceiro Esqueleto,255,3755,3568,1,293
2071,Lanceiro Esqueleto,255,3736,3557,1,293
2223,Lanceiro Esqueleto,255,3748,3609,1,293
2121,Mago Combatente Esqueleto,1057,3732,3477,1,298
2136,Cavaleiro da Morte Mensageiro,1194,3750,3400,1,296
2124,Lanceiro Esqueleto,255,3759,3482,1,293
2101,Lanceiro Esqueleto,255,3801,3507,1,293
2179,Lanceiro Esqueleto,255,3755,3464,1,293
2141,Mago Combatente Esqueleto,1057,3778,3400,1,298
2211,Expedição do Clã Dread,330,3786,3647,1,232
2123,Lanceiro Esqueleto,255,3754,3480,1,293
2190,Marquis,6678,3775,3362,1,300
2129,Mago Combatente Esqueleto,1057,3769,3493,1,298
2160,Lanceiro Esqueleto,255,3792,3453,1,293
2212,Expedição do Clã Dread,330,3783,3643,1,232
2077,Lanceiro Esqueleto,255,3738,3531,1,293
2189,Garras do Guarda,5964,3775,3526,1,299
2119,Lanceiro Esqueleto,255,3732,3499,1,293
2057,Lanceiro Esqueleto,255,3766,3553,1,293
2061,Soldado de Assalto Esqueleto,1136,3767,3554,1,294
2229,Maliciosidade de Marquis,908,3754,3576,1,397
2064,Soldado de Assalto Esqueleto,1136,3746,3571,1,294
2138,Cavaleiro da Morte Mensageiro,1194,3799,3400,1,296
2226,Lanceiro Esqueleto,255,3775,3598,1,293
2202,Soldado de Assalto Esqueleto,1136,3766,3642,1,294
2172,Lanceiro Esqueleto,255,3732,3445,1,293
2147,Lanceiro Esqueleto,255,3818,3445,1,293
2209,Soldado de Assalto Esqueleto,1136,3782,3645,1,294
2224,Soldado de Assalto Esqueleto,1136,3748,3611,1,294
2150,Lanceiro Esqueleto,255,3796,3440,1,293
2180,Lanceiro Esqueleto,255,3759,3463,1,293
2188,Cavaleiro da Morte Lutador,1252,3775,3370,1,297
2056,Lanceiro Esqueleto,255,3768,3553,1,293
2198,Expedição do Clã Dread,330,3768,3640,1,232
2097,Lanceiro Esqueleto,255,3813,3510,1,293
2162,Cavaleiro da Morte Lutador,1252,3776,3386,1,297
2200,Expedição do Clã Dread,330,3765,3645,1,232
2120,Soldado de Assalto Esqueleto,1136,3730,3477,1,294
2133,Mago Combatente Esqueleto,1057,3773,3442,1,298
2221,Soldado de Assalto Esqueleto,1136,3799,3612,1,294
2230,Maliciosidade de Marquis,908,3794,3479,1,398
2107,Lanceiro Esqueleto,255,3795,3480,1,293
2049,Lanceiro Esqueleto,255,3768,3582,1,293
2092,Lanceiro Esqueleto,255,3797,3581,1,293
